"PCN_CODE","PCN_NAME","ICB_CODE","ICB_NAME","NHSER_CODE","NHSER_NAME","PCN_POSTCODE","LSOA21CD","ICB23CD","EASTING","NORTHING","LAT","LNG","Q1_FEMALE","Q1_MALE","Q1_PERSONS","MEDIAN_FEMALE","MEDIAN_MALE","MEDIAN_PERSONS","Q3_FEMALE","Q3_MALE","Q3_PERSONS","IQR_FEMALE","IQR_MALE","IQR_PERSONS","POPN_FEMALE","POPN_MALE","POPN_PERSONS","ETHNICITY_ASIAN_WEIGHTED_PCT","ETHNICITY_BLACK_WEIGHTED_PCT","ETHNICITY_MIXED_WEIGHTED_PCT","ETHNICITY_WHITE_WEIGHTED_PCT","ETHNICITY_OTHER_WEIGHTED_PCT","POPN_PER_SQ_KM_WEIGHTED","IMD_SCORE_WEIGHTED","INCOME_SCORE_WEIGHTED","EMPLOYMENT_SCORE_WEIGHTED","EDUCATION_SCORE_WEIGHTED","HEALTH_SCORE_WEIGHTED","CRIME_SCORE_WEIGHTED","BARRIERS_SCORE_WEIGHTED","ENVIRONMENT_SCORE_WEIGHTED","INCOME_IDACI_SCORE_WEIGHTED","INCOME_IDAOPI_SCORE_WEIGHTED","EDUCATION_CYP_SCORE_WEIGHTED","EDUCATION_ADULT_SCORE_WEIGHTED","BARRIERS_GEOGRAPHICAL_SCORE_WEIGHTED","BARRIERS_WIDER_SCORE_WEIGHTED","ENVIRONMENT_INDOOR_SCORE_WEIGHTED","ENVIRONMENT_OUTDOOR_SCORE_WEIGHTED","INCOME_NUMERATOR_WEIGHTED","IDACI_NUMERATOR_WEIGHTED","IDAOPI_NUMERATOR_WEIGHTED","EMPLOYMENT_NUMERATOR_WEIGHTED","EDUCATION_ADULT_LANGUAGE_PROFICIENCY_WEIGHTED","EDUCATION_CYP_HIGHER_EDUCATION_ENTRY_WEIGHTED","HEALTH_ACUTE_MORBIDITY_WEIGHTED","HEALTH_ILLNESS_AND_DISABILITY_RATIO_WEIGHTED","HEALTH_MENTAL_HEALTH_WEIGHTED","HEALTH_YLL_WEIGHTED","CRIME_VIOLENCE_WITH_INJURY_WEIGHTED","CRIME_VIOLENCE_WITHOUT_INJURY_WEIGHTED","CRIME_STALKING_HARASSMENT_WEIGHTED","CRIME_BURGLARY_WEIGHTED","CRIME_THEFT_WEIGHTED","CRIME_CRIMINAL_DAMAGE_WEIGHTED","CRIME_PUBLIC_ORDER_WEIGHTED","CRIME_ASB_WEIGHTED","BARRIERS_CONNECTIVITY_WEIGHTED","BARRIERS_OWNER_OCCUPIER_AFFORDABILITY_WEIGHTED","BARRIERS_PRIVATE_RENTAL_AFFORDABILITY_WEIGHTED","BARRIERS_HOUSING_AFFORDABILITY_WEIGHTED","BARRIERS_DIGITAL_CONNECTIVITY_WEIGHTED","BARRIERS_CORE_HOMELESSNESS_WEIGHTED","BARRIERS_PATIENT_TO_GP_WEIGHTED","BARRIERS_HOMELESSNESS_RATE_WEIGHTED","BARRIERS_OVERCROWDING_ROOMS_WEIGHTED","BARRIERS_OVERCROWDING_BEDROOMS_WEIGHTED","ENVIRONMENT_POOR_HOUSING_WEIGHTED","ENVIRONMENT_ENERGY_PERFORMANCE_WEIGHTED","ENVIRONMENT_LACK_OF_OUTDOOR_SPACE_WEIGHTED","ENVIRONMENT_NOISE_POLLUTION_WEIGHTED","ENVIRONMENT_TRAFFIC_CASUALITIES_WEIGHTED","ENVIRONMENT_SUPLHUR_DIOXIDE_WEIGHTED","ENVIRONMENT_NITROGEN_DIOXIDE_WEIGHTED","ENVIRONMENT_BENZENE_WEIGHTED","ENVIRONMENT_PARTICULATES_WEIGHTED","ENVIRONMENT_AIR_QUALITY_WEIGHTED","LIST_SIZE","WEIGHTED_LIST_SIZE","TOTAL_PAYMENTS","MEAN_PAYMENTS","MEAN_WEIGHTED_PAYMENTS","QOF_PREV_AF","QOF_PREV_AST","QOF_PREV_CAN","QOF_PREV_CHD","QOF_PREV_CKD","QOF_PREV_COPD","QOF_PREV_DEM","QOF_PREV_DEP","QOF_PREV_DM","QOF_PREV_EP","QOF_PREV_HF","QOF_PREV_HYP","QOF_PREV_LD","QOF_PREV_MH","QOF_PREV_NDH","QOF_PREV_OB","QOF_PREV_OST","QOF_PREV_PAD","QOF_PREV_PC","QOF_PREV_RA","QOF_PREV_STIA","PRACTICE_WORKFORCE_ADMIN","PRACTICE_WORKFORCE_DPC","PRACTICE_WORKFORCE_GP","PRACTICE_WORKFORCE_NURSE","PCN_WORKFORCE_ADMIN","PCN_WORKFORCE_DPC","PCN_WORKFORCE_GP","PCN_WORKFORCE_NURSE","PCN_WORKFORCE_DIR","QOF_ACHV_AF006","QOF_ACHV_AF008","QOF_ACHV_AST007","QOF_ACHV_AST008","QOF_ACHV_AST011","QOF_ACHV_BP002","QOF_ACHV_CAN004","QOF_ACHV_CAN005","QOF_ACHV_CHD005","QOF_ACHV_CHD015","QOF_ACHV_CHD016","QOF_ACHV_CHOL003","QOF_ACHV_CHOL004","QOF_ACHV_COPD010","QOF_ACHV_COPD014","QOF_ACHV_CS005","QOF_ACHV_CS006","QOF_ACHV_DEM004","QOF_ACHV_DEP004","QOF_ACHV_DM006","QOF_ACHV_DM012","QOF_ACHV_DM014","QOF_ACHV_DM020","QOF_ACHV_DM021","QOF_ACHV_DM022","QOF_ACHV_DM023","QOF_ACHV_DM033","QOF_ACHV_HF003","QOF_ACHV_HF006","QOF_ACHV_HF007","QOF_ACHV_HF008","QOF_ACHV_HYP008","QOF_ACHV_HYP009","QOF_ACHV_MH002","QOF_ACHV_MH003","QOF_ACHV_MH006","QOF_ACHV_MH007","QOF_ACHV_MH011","QOF_ACHV_MH012","QOF_ACHV_MH021","QOF_ACHV_NDH002","QOF_ACHV_SMOK002","QOF_ACHV_SMOK004","QOF_ACHV_SMOK005","QOF_ACHV_STIA007","QOF_ACHV_STIA014","QOF_ACHV_STIA015","QOF_ACHV_VI001","QOF_ACHV_VI002","QOF_ACHV_VI003","QOF_ACHV_VI004","QOF_PCA_AF006","QOF_PCA_AF008","QOF_PCA_AST007","QOF_PCA_AST008","QOF_PCA_AST011","QOF_PCA_BP002","QOF_PCA_CAN004","QOF_PCA_CAN005","QOF_PCA_CHD005","QOF_PCA_CHD015","QOF_PCA_CHD016","QOF_PCA_CHOL003","QOF_PCA_CHOL004","QOF_PCA_COPD010","QOF_PCA_COPD014","QOF_PCA_CS005","QOF_PCA_CS006","QOF_PCA_DEM004","QOF_PCA_DEP004","QOF_PCA_DM006","QOF_PCA_DM012","QOF_PCA_DM014","QOF_PCA_DM020","QOF_PCA_DM021","QOF_PCA_DM022","QOF_PCA_DM023","QOF_PCA_DM033","QOF_PCA_HF003","QOF_PCA_HF006","QOF_PCA_HF007","QOF_PCA_HF008","QOF_PCA_HYP008","QOF_PCA_HYP009","QOF_PCA_MH002","QOF_PCA_MH003","QOF_PCA_MH006","QOF_PCA_MH007","QOF_PCA_MH011","QOF_PCA_MH012","QOF_PCA_MH021","QOF_PCA_NDH002","QOF_PCA_SMOK002","QOF_PCA_SMOK004","QOF_PCA_SMOK005","QOF_PCA_STIA007","QOF_PCA_STIA014","QOF_PCA_STIA015","QOF_PCA_VI001","QOF_PCA_VI002","QOF_PCA_VI003","QOF_PCA_VI004"
"U91215","NORTH NORFOLK 2 PCN","T6Y0W","NHS Norfolk and Suffolk ICB","Y61","East of England","NR6 6BF","E01026797","E54000022",621480,312794,52.667605,1.274097,32,29,31,56,54,55,71,69,70,39,40,39,20738,19816,40554,0.0053738813400374,0.00170397386473615,0.0102436234731431,0.980454733635661,0.00222378768642182,1288.34031675163,21.22062811243,0.197680872590874,0.141044962120277,25.8080921698788,0.067707573476791,-0.473528613380056,28.461933445204,23.0331662512647,0.358275473188066,0.128547713644103,0.523142585692076,0.25544999136293,56.5054423413864,-1.61136371936925,0.222640278360437,-0.445917577671939,310.756854132221,75.8910988821163,81.0484169483997,120.908989956321,0.25544999136293,0.911301853268514,85.7184307430348,110.057999654517,0.634411346642647,56.8660145349555,5.18116131579597,8.76555042815191,5.85923302815685,2.11485822866027,4.39771981343928,4.99423290477013,4.58261234360733,6.30408410038743,43.4945576586136,0.558378599807517,0.181084297806184,-0.327921501369593,1.4876286306542,0.403864644769637,1553.09734874022,1.95277931051502,0.0314991979863288,0.0178452977321521,0.268383856081731,37.8563052093873,21.5535261456457,0.326899563211016,0.375975372010957,0.0197038718752314,0.571754312365817,0.0667704760259606,1.3249576783555,1.98504873775387,40695,47805.18,83405.26,2.04952107138469,1.74469084730985,0.0423037215476132,0.0968383985301998,0.0607885551349491,0.0492355341428642,0.0748354081016589,0.030480310702522,0.0153384789341724,0.153465773510048,0.104818523153942,0.0103211338872438,0.0159775822230962,0.228331940415909,0.0127329039870213,0.012167543385281,0.177155507000546,0.158985711410747,0.00533473260745988,0.00803795290300379,0.00857873260901627,0.0142017492055457,0.0314389656359078,196.6133333364,54.9600000004,54.411733334,35.066666667,5.02,30.473333337,0.666666667,1,0,0.973997833152763,0.985380116959064,0.808985132514544,0.933962264150943,0.847682119205298,0.908555650302514,0.951923076923077,0.952898550724638,0.990643918547056,0.832345469940728,0.892703862660944,0.952746365105008,0.526337115072934,0.931261770244821,0.945454545454545,0.841211225997046,0.833290389074981,0.857142857142857,0.893258426966292,0.985074626865672,0.917727413846631,0.923529411764706,0.767287234042553,0.929778933680104,0.948409893992933,0.958185053380783,0.837391987431265,0.979020979020979,0.984732824427481,0.942408376963351,0.936507936507937,0.772749793559042,0.839090143218197,0.94314381270903,0.982857142857143,0.985422740524781,0.982248520710059,0.981981981981982,0.982332155477032,0.802168021680217,0.947305593451569,0.962807644713323,0.961142121082009,0.978422117329737,0.992943548387097,0.846038863976084,0.887378640776699,0.943775100401606,0.952789699570815,0.909448818897638,0.910112359550562,0.0572012257405516,0.0750507099391481,0.18471673254282,0.208955223880597,0.412451361867704,0.00577311263625353,0.0414746543778802,0.0383275261324042,0.0928607089365951,0.0766223612197029,0.0345303867403315,0.311648596052266,0.226089683286297,0.143548387096774,0.802158273381295,0.132422041862452,0.0883251115809255,0.113782051282051,0.293650793650794,0.238636363636364,0.125678610206298,0.294605809128631,0.200850159404888,0.107888631090487,0.226775956284153,0.169253510716925,0.0981225646475381,0.201117318435754,0.268156424581006,0.118461538461538,0.12093023255814,0.111127422196124,0.0415825595478401,0.272506082725061,0.148418491484185,0.165450121654501,0.177615571776156,0.18978102189781,0.205056179775281,0.102189781021898,0.0483609217786433,0.0124244687351483,0.00977891156462585,0.0463022508038585,0.0915750915750916,0.0785123966942149,0.0687160940325497,0,0.0371900826446281,0.0627306273062731,0.120553359683794
"U64487","ROCHDALE NORTH PCN","QOP","NHS Greater Manchester ICB","Y62","North West","OL12 6RX","E01005483","E54000057",389155,413670,53.619473,-2.165423,20,19,19,39,37,38,58,57,57,38,38,38,31002,31342,62344,0.311263639868877,0.0265084047897827,0.023904337474085,0.613641275020917,0.024682342846338,4721.50797333842,35.7470175680884,0.361067494218911,0.201001268627955,34.7742387108171,0.693710030190134,0.691358507836588,25.4498609005653,25.5047370567831,0.47563855344296,0.301306510149024,0.322009153391572,0.328401368191161,33.497052864851,2.07338147160843,0.249474097507708,-0.0652771871788284,632.891508221994,198.638473150051,86.3398477646454,213.522048432682,0.328401368191161,0.875183389003083,121.727932730601,143.738039439877,0.388524409044193,75.2380976040596,8.22210624357657,13.1065422661871,12.3009522738952,18.1821974563207,15.0946091341213,9.30518210431655,12.1169947970195,21.3842818602261,66.502947135149,0.570398413412127,0.262493994090442,-0.143507756294964,0.617647819244604,1.22934267407503,2083.88476207605,5.1110901528777,0.108904306911614,0.0794000835046249,0.18896272803186,34.8820066643114,40.4279408723022,0.38470632065776,0.300757033658787,0.0553921505652621,1.12535473406989,0.0883226811408016,1.38060155447071,2.64833183453237,62894.75,64563.15,113160.2,1.79919945623442,1.75270568427965,0.0193400506184041,0.0750877192982456,0.036005921398214,0.0313579421549433,0.0523090935436461,0.0206771405377012,0.00740174776753737,0.186362789542321,0.0995207732607725,0.00904593346995384,0.00975757286344173,0.154258790570333,0.00625567069385416,0.0118109609537908,0.105052888695688,0.170258129955081,0.00788159281492004,0.00695605112777168,0.00565079668274358,0.00861570371552223,0.0189580249271764,134.8000000012,17.2266666664,88.4485333348,27.8933333334,0.8,35.306666668,1.7,0,0,0.98125,0.959040959040959,0.915869350049489,0.963979416809606,0.861702127659574,0.893280632411067,0.992537313432836,0.944805194805195,0.97524219590958,0.84,0.9146110056926,0.959229898074745,0.564797623468251,0.952047952047952,0.962616822429907,0.774894810659187,0.833711949114039,0.830588235294118,0.86038961038961,0.994219653179191,0.964714530752267,0.924812030075188,0.722379603399433,0.926253687315634,0.939890710382514,0.95933838731909,0.853748842949707,0.955156950672646,0.990521327014218,0.921818181818182,0.953846153846154,0.778104335047759,0.883680555555556,0.961832061068702,0.976138828633406,0.989035087719298,0.982417582417582,0.970454545454545,0.96165191740413,0.798780487804878,0.956402647797307,0.937523452157598,0.946096654275093,0.981935483870968,0.98015873015873,0.789041095890411,0.890339425587467,0.907539118065434,0.854223433242507,0.848249027237354,0.938650306748466,0.0670553935860058,0.056550424128181,0.309095053567358,0.202462380300958,0.562790697674419,0.0169412496114392,0.0147058823529412,0.00645161290322581,0.0568527918781726,0.0832157968970381,0.0452898550724638,0.182154986106823,0.129042690815006,0.229407236335643,0.721354166666667,0.177861055059095,0.102731349368121,0.0860215053763441,0.175368139223561,0.189695550351288,0.166802776643528,0.303664921465969,0.236137408709765,0.15531561461794,0.177897574123989,0.0925578486554096,0.123343251284826,0.125490196078431,0.172549019607843,0.102773246329527,0.0441176470588235,0.134003563247646,0.0572831423895254,0.281535648994516,0.157221206581353,0.16636197440585,0.16819012797075,0.195612431444241,0.238202247191011,0.10054844606947,0.136748768472906,0.00621504039776259,0.00449378799894264,0.00428265524625268,0.065512978986403,0.0759493670886076,0.0448877805486284,0.0276625172890733,0.0213333333333333,0.0252844500632111,0.0816901408450704
"U60843","OAKDALE PARK PCN","QJ2","NHS Derby and Derbyshire ICB","Y60","Midlands","DE21 6LA","E01013506","E54000058",438236,336970,52.928801,-1.432644,22,22,22,42,39,41,62,60,61,40,38,39,19459,19008,38467,0.0251093240552113,0.0154340364843864,0.0229681127731594,0.930406623407383,0.00608190327985995,3745.10468877493,18.4679836407211,0.197647754506617,0.125997160571012,21.1820028133792,0.246085938314056,-0.0651417891007606,15.1348607116807,17.0997573199958,0.315914895279775,0.167674637907679,0.133833359383141,0.226325883088465,34.2559304991143,-1.4213267427321,-0.16940760133375,0.0804622798791289,315.052750859644,87.854798374492,58.7173074919246,125.022923830364,0.226325883088465,0.912226998020215,103.795545118266,119.549908799625,0.171740257372095,65.6433403928311,5.91545014066896,7.38693602167344,7.79990101073252,9.19507398145254,10.5878425549651,5.84894498280713,5.77774043972075,14.0262868604772,65.7440695008857,0.47558656350943,0.187414999479004,-0.728919063248932,-0.237237157445035,1.19898304157549,1812.67622897781,4.28040121913098,0.0317365322496614,0.0235927112639366,0.14015543919975,35.9539716057101,21.1135930759612,0.316494842138168,0.469216343649057,0.0449880170886735,1.19484552464312,0.0879165364176305,1.57410258414088,2.89918959049703,39507,38694.75,68808.29,1.74167337433872,1.77823322285323,0.0254452926208651,0.0771260997067449,0.0379643765903308,0.0327226463104326,0.0576398049019909,0.0176335877862595,0.00847328244274809,0.161415994355655,0.0678325063536246,0.00892665419184638,0.0172773536895674,0.151424936386768,0.00633587786259542,0.00651399491094148,0.0655234823154084,0.145464584803215,0.00698425248731633,0.00765903307888041,0.00631043256997455,0.00713539334228989,0.0223918575063613,97.2933333334,7.76,32.9733333334,22.2133333334,1.853333333,7.9,0,0,0,0.992238033635188,0.983606557377049,0.78355314197052,0.84115523465704,0.819444444444444,0.881817113305125,0.828767123287671,0.981481481481482,0.978369384359401,0.863691194209891,0.902255639097744,0.954521963824289,0.658977556109726,0.908485856905158,0.964285714285714,0.846153846153846,0.803263256981487,0.766447368421053,0.854092526690391,0.955752212389381,0.911513859275053,0.959459459459459,0.710016155088853,0.916382252559727,0.92676431424767,0.946251768033946,0.869267624914442,0.951008645533141,0.966767371601209,0.926163723916533,0.930693069306931,0.780342693955259,0.855875831485588,0.94488188976378,0.993788819875776,0.974358974358974,0.953333333333333,0.946666666666667,0.950819672131147,0.732919254658385,0.951409135082604,0.954615148727384,0.955593719332679,0.970355731225296,0.986885245901639,0.876470588235294,0.896193771626298,0.963696369636964,0.967272727272727,0.949044585987261,0.972027972027972,0.0215189873417722,0.0457280385078219,0.108883511925337,0.079734219269103,0.595505617977528,0.0115596863200697,0.0394736842105263,0.0414201183431953,0.0653188180404355,0.0525714285714286,0.0291970802919708,0.246201791975068,0.248711943793911,0.132756132756133,0.857868020304569,0.164919287735064,0.060436320754717,0.0870870870870871,0.337264150943396,0.215277777777778,0.163247100802855,0.443609022556391,0.223824451410658,0.0942812982998454,0.272991287512101,0.150240384615385,0.084012539184953,0.147420147420147,0.186732186732187,0.0824742268041237,0.0604651162790698,0.0785087719298246,0.0273184759166068,0.290502793296089,0.100558659217877,0.128491620111732,0.162011173184358,0.162011173184358,0.186666666666667,0.100558659217877,0.0365168539325843,0.0169815112540193,0.0118787878787879,0.0434782608695652,0.0658499234303216,0.116117850953206,0.0462046204620462,0.0130293159609121,0,0.0278637770897833,0.103448275862069
"U82612","MACCLESFIELD PCN","QYG","NHS Cheshire and Merseyside ICB","Y62","North West","SK11 6JL","E01018624","E54000008",391918,373457,53.258072,-2.122605,26,25,26,45,43,44,63,62,62,37,37,36,31703,31382,63085,0.0236869495572499,0.00822746560543866,0.0167809177301956,0.944570361798768,0.00673430530834819,3498.5552825733,16.1365262114363,0.165171797922119,0.112733491950194,15.4798226187644,-0.0647470378301213,0.0136641605202633,12.045708335316,22.282780442541,0.237531731303038,0.138184423824253,-0.185217543024824,0.185029217225791,36.5157310968356,-4.25892096121818,0.0735914981362519,-0.145930272027917,265.093583947974,65.9150606709493,56.550241890713,112.474581648029,0.185029217225791,0.875346450947736,102.859884400032,103.228163375367,0.332545943373781,52.6627466571497,6.84020937425648,9.85073043064478,10.7133190578158,6.38317868189389,7.41080973907526,5.68982314220002,10.0910762154017,6.78733761598858,63.4842689031644,0.473419414703783,0.220119168847649,-0.500406487429614,0.255476849869141,0.403292203981283,1129.78432422873,2.29011553652153,0.0275579665318423,0.0168795146324054,0.182576255055912,35.3486679514632,32.5459433737806,0.368054151796336,0.407910841462447,0.0634316757871362,0.758707431199937,0.0856188436830835,1.39544388928543,2.30461622650488,62958.25,63387.86,110983.13,1.76280519232984,1.75085781409879,0.0296067799844175,0.0729952652624182,0.0458730183969089,0.0314194399834634,0.0528508049673557,0.0213385063045587,0.0106851536785868,0.150977391169576,0.0749966544954023,0.0102873084448922,0.0105102478892051,0.176607145696523,0.00643971315450541,0.0114165778887281,0.0891566731890656,0.122401534378209,0.0175249693684328,0.00775945683802134,0.00764815315386939,0.00862215346301153,0.0221494331462371,141.2266666676,7.92,126.0181333342,31.9999999996,8.413333333,21.293333335,0,0.853333333,0.213333333,0.991031390134529,0.96191135734072,0.823610727121924,0.921465968586387,0.946236559139785,0.908221415003166,0.954929577464789,0.831325301204819,0.976318622174381,0.865502183406114,0.924219910846954,0.95968534906588,0.575248281130634,0.900826446280992,0.891566265060241,0.804136766568172,0.829172610556348,0.853354134165367,0.89279112754159,0.988235294117647,0.908813662702043,0.980952380952381,0.804771371769384,0.942271880819367,0.93609022556391,0.961538461538462,0.879007238883144,0.971698113207547,0.964169381107492,0.954237288135593,0.941489361702128,0.82201713909031,0.883552911177221,0.933747412008282,0.957528957528958,0.952475247524752,0.962825278810409,0.951219512195122,0.946564885496183,0.708551483420593,0.950483376562132,0.964422296905783,0.974659158269117,0.98273381294964,0.983701979045402,0.870320855614973,0.90625,0.965714285714286,0.962421711899791,0.952380952380952,0.977168949771689,0.0540827147401909,0.0784939374601149,0.170983268393307,0.107476635514019,0.559241706161137,0.0205633710872474,0.00280898876404494,0.0263929618768328,0.0597165991902834,0.0948616600790514,0.0534458509142053,0.210199326947968,0.218274111675127,0.188524590163934,0.744615384615385,0.06196792714314,0.0550968828980623,0.0461309523809524,0.18030303030303,0.200626959247649,0.163946965833758,0.227941176470588,0.240410752038659,0.122549019607843,0.200400801603206,0.118326118326118,0.12382965871338,0.186700767263427,0.214833759590793,0.107413010590015,0.113207547169811,0.116173386157073,0.0681188118811881,0.201652892561983,0.143801652892562,0.165289256198347,0.110743801652893,0.186776859504132,0.209255533199195,0.0528925619834711,0.0784441547153411,0.00947024048671297,0.00339683946241323,0.00950118764845606,0.0591456736035049,0.113744075829384,0.0673952641165756,0.0112994350282486,0.0103305785123967,0.0129659643435981,0.122244488977956
"U42152","WIGAN CENTRAL PCN","QOP","NHS Greater Manchester ICB","Y62","North West","WN6 7LB","E01006369","E54000057",357369,406064,53.549482,-2.644891,22,22,22,41,40,40,60,59,60,38,37,38,31258,32139,63397,0.0201561899771732,0.0147094363357882,0.0127161948869235,0.942094855706959,0.0103233230931556,4208.85708951114,32.2596232845344,0.299721451019409,0.199508899101404,33.1624658959903,0.890657964972126,0.600196648821086,12.7595832030448,23.4210346962303,0.398829045656259,0.251440975347831,0.412163658186068,0.295734053473571,29.6645730484357,-1.13804387170133,0.135505487910804,0.0511554302679996,503.056963724515,137.884745976848,88.7358064465185,207.750667235198,0.295734053473571,0.910869127145813,122.222067686865,154.516172802072,0.865097534783089,73.5164746766476,7.66470049430679,13.0375073040539,11.4901691382006,16.403177460874,13.0544132278391,11.0109947726663,11.9667882692945,21.449973942294,70.3354269515643,0.489819696467207,0.221055321299411,-0.483735301084948,-0.246268520711928,0.675960818685744,1840.09963031222,4.19132581607997,0.0415790811894948,0.0289372562025236,0.169017198085943,34.897066123403,35.0036321125693,0.384840432084143,0.37752314398067,0.0690633439143412,1.14444828729805,0.0967560524944331,1.39067576317493,2.70202886877971,63776.5,70891.93,124058.09,1.94520066168573,1.74996067958652,0.0265133740028156,0.0721975407244713,0.0410761770686689,0.0360081338964492,0.0564417901064791,0.0274988268418583,0.00929141248240263,0.203606930965384,0.0967342276942138,0.0101960630230639,0.012936023776005,0.188487408102612,0.00753949632410449,0.0122477709995307,0.159384700011787,0.194157400495069,0.0136099040747725,0.00804004379790396,0.00816518066635382,0.00723047866150295,0.0221648678241827,154.629333334,25.8533333334,82.2533333334,32.9333333334,6.373333334,36.386666667,0,1,0.32,0.975683890577508,0.963450292397661,0.829524397776405,0.927807486631016,0.81651376146789,0.917654808959157,0.976253298153034,0.935309973045822,0.983325613710051,0.907782864617397,0.937397034596376,0.960694398951851,0.663347253453261,0.933662667607622,0.980952380952381,0.824752930360837,0.842467225445949,0.817857142857143,0.862903225806452,0.983974358974359,0.903100775193798,0.947368421052632,0.77886744701044,0.947867298578199,0.954087346024636,0.961851156973108,0.892779587404995,0.956221198156682,0.958236658932715,0.930059523809524,0.962365591397849,0.844955914347876,0.904761904761905,0.937984496124031,0.962699822380107,0.967799642218247,0.974121996303142,0.949317738791423,0.945368171021378,0.792060491493384,0.947964113181505,0.953325488877683,0.925227963525836,0.967361384191899,0.988636363636364,0.887614678899083,0.91725768321513,0.940068493150685,0.938193343898574,0.906389301634473,0.950953678474114,0.0822873082287308,0.0572019297036527,0.253745102558193,0.275193798449612,0.438144329896907,0.024526079040377,0,0.00802139037433155,0.0621198957428323,0.0778045838359469,0.0574534161490683,0.19679031833728,0.145484490804282,0.193970420932878,0.718498659517426,0.164875239923225,0.133519553072626,0.0572390572390572,0.145809414466131,0.178947368421053,0.328662930344275,0.313253012048193,0.222768625522498,0.0924731182795699,0.231497418244406,0.114617940199336,0.0941726088025572,0.103305785123967,0.109504132231405,0.187424425634825,0.0510204081632653,0.109785932721713,0.053125,0.259684361549498,0.192252510760402,0.197991391678623,0.223816355810617,0.263988522238164,0.272884283246978,0.24103299856528,0.106988783433995,0.014631183745583,0.0130789536837053,0.0256704980842912,0.0628328008519702,0.0991735537190083,0.0579064587973274,0.0299003322259136,0.0186625194401244,0.0316546762589928,0.171557562076749
"U41591","COAST AND COUNTRY PCN","QJK","NHS Devon ICB","Y58","South West","EX22 6GH","E01020293","E54000037",234549,104776,50.818825,-4.350199,29,26,27,53,51,52,68,67,68,39,41,41,18023,17657,35680,0.00532289119268762,0.00105425360226387,0.00997761506371113,0.979875603574726,0.00376963656661126,563.715245103298,24.8525697459196,0.210708901228336,0.12608121599641,26.3855225755791,-0.218447164731617,-0.928799343765775,45.6422249144652,37.1813475517415,0.348104941387627,0.1320035896573,0.701151326490549,0.230666133826911,70.2284134836502,0.855758960121151,0.766580010095911,-1.15239121655729,451.956643670425,124.227803017556,99.4030792529026,150.211593471311,0.230666133826911,0.910869370127321,88.8026850075719,99.214569942229,0.0783915530876662,51.9787513601436,4.25003365303719,4.34347972404509,3.74406304335633,2.96355656514667,3.89633742778619,3.57109204105671,2.16868865331763,5.8291351169443,29.7715865163498,0.581442958101969,0.234011498121039,0.031284031633855,1.14918862527343,0.720313421952998,2026.03403452241,3.0673444668798,0.0333665937517528,0.0173720062819003,0.400109428459252,41.0650454876886,23.8349204946996,0.278960794211678,0.300580767289248,0.0112905939761063,0.237555667732346,0.0249879409950081,0.948778955634079,1.22169302821246,35589.5,41022.41,71866.84,2.01932704870819,1.75189219745988,0.0365600448933782,0.0838921261456473,0.0620650953984287,0.05165544332211,0.0834260289210234,0.023989898989899,0.0108024691358025,0.100684261974585,0.0858426218599235,0.00852799406748239,0.014983164983165,0.204517396184063,0.00535914702581369,0.0102132435465769,0.122459298210132,0.156706104425793,0.00473908126447305,0.00785634118967452,0.00485409652076319,0.0112241549064654,0.0315656565656566,117.813333334,30.6933333332,41.9321007024,26.7925333332,3.906666667,15.826666666,0,0.533333333,0.2224,0.980952380952381,0.900386847195358,0.85,0.900943396226415,0.866666666666667,0.900396825396825,0.923076923076923,0.943877551020408,0.94685153090699,0.779151943462898,0.860594795539034,0.918155380141255,0.534285714285714,0.937086092715232,1,0.874335292471313,0.894820463933905,0.889855072463768,0.928057553956835,0.867704280155642,0.96374326310632,0.975806451612903,0.673958333333333,0.883620689655172,0.885652642934196,0.920544835414302,0.745391131041355,0.893333333333333,0.932432432432432,0.831460674157303,0.941176470588235,0.703881378107283,0.84025974025974,0.900763358778626,0.991836734693878,0.973214285714286,0.961904761904762,0.966183574879227,0.977653631284916,0.58974358974359,0.974327628361858,0.964677112580382,0.926270960873037,0.984403669724771,0.946716232961586,0.771428571428571,0.859335038363171,0.94468085106383,0.933628318584071,0.941379310344828,0.973607038123167,0.258823529411765,0.037243947858473,0.371727748691099,0.367164179104478,0.911764705882353,0.0141327204264267,0.261363636363636,0.132743362831858,0.0597501357957632,0.105845181674566,0.0643478260869565,0.302924992759919,0.263416345142055,0.293567251461988,0.899159663865546,0.182192721446555,0.164587204672153,0.103896103896104,0.368181818181818,0.122866894197952,0.20860798759209,0.326086956521739,0.171699741156169,0.114503816793893,0.300904977375566,0.146317829457364,0.134167385677308,0.110671936758893,0.122529644268775,0.333333333333333,0.109947643979058,0.173097728092319,0.116465863453815,0.554421768707483,0.166666666666667,0.238095238095238,0.285714285714286,0.295918367346939,0.284,0.0714285714285714,0.0993669143958161,0.0500731308612234,0.0188038652389658,0.121676067687349,0.069204152249135,0.138929088277858,0.0990783410138249,0,0.0087719298245614,0.0102389078498294,0.10498687664042
