"PRACTICE_CODE","PRACTICE_NAME","PRACTICE_POSTCODE","ICB_CODE","ICB_NAME","NHSER_CODE","NHSER_NAME","LSOA21CD","ICB23CD","EASTING","NORTHING","LAT","LNG","Q1_FEMALE","Q1_MALE","Q1_PERSONS","MEDIAN_FEMALE","MEDIAN_MALE","MEDIAN_PERSONS","Q3_FEMALE","Q3_MALE","Q3_PERSONS","IQR_FEMALE","IQR_MALE","IQR_PERSONS","POPN_FEMALE","POPN_MALE","POPN_PERSONS","ETHNICITY_ASIAN_WEIGHTED_PCT","ETHNICITY_BLACK_WEIGHTED_PCT","ETHNICITY_MIXED_WEIGHTED_PCT","ETHNICITY_WHITE_WEIGHTED_PCT","ETHNICITY_OTHER_WEIGHTED_PCT","POPN_PER_SQ_KM_WEIGHTED","IMD_SCORE_WEIGHTED","INCOME_SCORE_WEIGHTED","EMPLOYMENT_SCORE_WEIGHTED","EDUCATION_SCORE_WEIGHTED","HEALTH_SCORE_WEIGHTED","CRIME_SCORE_WEIGHTED","BARRIERS_SCORE_WEIGHTED","ENVIRONMENT_SCORE_WEIGHTED","INCOME_IDACI_SCORE_WEIGHTED","INCOME_IDAOPI_SCORE_WEIGHTED","EDUCATION_CYP_SCORE_WEIGHTED","EDUCATION_ADULT_SCORE_WEIGHTED","BARRIERS_GEOGRAPHICAL_SCORE_WEIGHTED","BARRIERS_WIDER_SCORE_WEIGHTED","ENVIRONMENT_INDOOR_SCORE_WEIGHTED","ENVIRONMENT_OUTDOOR_SCORE_WEIGHTED","INCOME_NUMERATOR_WEIGHTED","IDACI_NUMERATOR_WEIGHTED","IDAOPI_NUMERATOR_WEIGHTED","EMPLOYMENT_NUMERATOR_WEIGHTED","EDUCATION_ADULT_LANGUAGE_PROFICIENCY_WEIGHTED","EDUCATION_CYP_HIGHER_EDUCATION_ENTRY_WEIGHTED","HEALTH_ACUTE_MORBIDITY_WEIGHTED","HEALTH_ILLNESS_AND_DISABILITY_RATIO_WEIGHTED","HEALTH_MENTAL_HEALTH_WEIGHTED","HEALTH_YLL_WEIGHTED","CRIME_VIOLENCE_WITH_INJURY_WEIGHTED","CRIME_VIOLENCE_WITHOUT_INJURY_WEIGHTED","CRIME_STALKING_HARASSMENT_WEIGHTED","CRIME_BURGLARY_WEIGHTED","CRIME_THEFT_WEIGHTED","CRIME_CRIMINAL_DAMAGE_WEIGHTED","CRIME_PUBLIC_ORDER_WEIGHTED","CRIME_ASB_WEIGHTED","BARRIERS_CONNECTIVITY_WEIGHTED","BARRIERS_OWNER_OCCUPIER_AFFORDABILITY_WEIGHTED","BARRIERS_PRIVATE_RENTAL_AFFORDABILITY_WEIGHTED","BARRIERS_HOUSING_AFFORDABILITY_WEIGHTED","BARRIERS_DIGITAL_CONNECTIVITY_WEIGHTED","BARRIERS_CORE_HOMELESSNESS_WEIGHTED","BARRIERS_PATIENT_TO_GP_WEIGHTED","BARRIERS_HOMELESSNESS_RATE_WEIGHTED","BARRIERS_OVERCROWDING_ROOMS_WEIGHTED","BARRIERS_OVERCROWDING_BEDROOMS_WEIGHTED","ENVIRONMENT_POOR_HOUSING_WEIGHTED","ENVIRONMENT_ENERGY_PERFORMANCE_WEIGHTED","ENVIRONMENT_LACK_OF_OUTDOOR_SPACE_WEIGHTED","ENVIRONMENT_NOISE_POLLUTION_WEIGHTED","ENVIRONMENT_TRAFFIC_CASUALITIES_WEIGHTED","ENVIRONMENT_SUPLHUR_DIOXIDE_WEIGHTED","ENVIRONMENT_NITROGEN_DIOXIDE_WEIGHTED","ENVIRONMENT_BENZENE_WEIGHTED","ENVIRONMENT_PARTICULATES_WEIGHTED","ENVIRONMENT_AIR_QUALITY_WEIGHTED","QOF_PREV_AF","QOF_PREV_AST","QOF_PREV_CAN","QOF_PREV_CHD","QOF_PREV_CKD","QOF_PREV_COPD","QOF_PREV_DEM","QOF_PREV_DEP","QOF_PREV_DM","QOF_PREV_EP","QOF_PREV_HF","QOF_PREV_HYP","QOF_PREV_LD","QOF_PREV_MH","QOF_PREV_NDH","QOF_PREV_OB","QOF_PREV_OST","QOF_PREV_PAD","QOF_PREV_PC","QOF_PREV_RA","QOF_PREV_STIA","PRACTICE_WORKFORCE_ADMIN","PRACTICE_WORKFORCE_DPC","PRACTICE_WORKFORCE_GP","PRACTICE_WORKFORCE_NURSE","LIST_SIZE","WEIGHTED_LIST_SIZE","TOTAL_PAYMENTS","MEAN_PAYMENTS","MEAN_WEIGHTED_PAYMENTS","QOF_ACHV_AF006","QOF_ACHV_AF008","QOF_ACHV_AST007","QOF_ACHV_AST008","QOF_ACHV_AST011","QOF_ACHV_BP002","QOF_ACHV_CAN004","QOF_ACHV_CAN005","QOF_ACHV_CHD005","QOF_ACHV_CHD015","QOF_ACHV_CHD016","QOF_ACHV_CHOL003","QOF_ACHV_CHOL004","QOF_ACHV_COPD010","QOF_ACHV_COPD014","QOF_ACHV_CS005","QOF_ACHV_CS006","QOF_ACHV_DEM004","QOF_ACHV_DEP004","QOF_ACHV_DM006","QOF_ACHV_DM012","QOF_ACHV_DM014","QOF_ACHV_DM020","QOF_ACHV_DM021","QOF_ACHV_DM022","QOF_ACHV_DM023","QOF_ACHV_DM033","QOF_ACHV_HF003","QOF_ACHV_HF006","QOF_ACHV_HF007","QOF_ACHV_HF008","QOF_ACHV_HYP008","QOF_ACHV_HYP009","QOF_ACHV_MH002","QOF_ACHV_MH003","QOF_ACHV_MH006","QOF_ACHV_MH007","QOF_ACHV_MH011","QOF_ACHV_MH012","QOF_ACHV_MH021","QOF_ACHV_NDH002","QOF_ACHV_SMOK002","QOF_ACHV_SMOK004","QOF_ACHV_SMOK005","QOF_ACHV_STIA007","QOF_ACHV_STIA014","QOF_ACHV_STIA015","QOF_ACHV_VI001","QOF_ACHV_VI002","QOF_ACHV_VI003","QOF_ACHV_VI004","QOF_PCA_AF006","QOF_PCA_AF008","QOF_PCA_AST007","QOF_PCA_AST008","QOF_PCA_AST011","QOF_PCA_BP002","QOF_PCA_CAN004","QOF_PCA_CAN005","QOF_PCA_CHD005","QOF_PCA_CHD015","QOF_PCA_CHD016","QOF_PCA_CHOL003","QOF_PCA_CHOL004","QOF_PCA_COPD010","QOF_PCA_COPD014","QOF_PCA_CS005","QOF_PCA_CS006","QOF_PCA_DEM004","QOF_PCA_DEP004","QOF_PCA_DM006","QOF_PCA_DM012","QOF_PCA_DM014","QOF_PCA_DM020","QOF_PCA_DM021","QOF_PCA_DM022","QOF_PCA_DM023","QOF_PCA_DM033","QOF_PCA_HF003","QOF_PCA_HF006","QOF_PCA_HF007","QOF_PCA_HF008","QOF_PCA_HYP008","QOF_PCA_HYP009","QOF_PCA_MH002","QOF_PCA_MH003","QOF_PCA_MH006","QOF_PCA_MH007","QOF_PCA_MH011","QOF_PCA_MH012","QOF_PCA_MH021","QOF_PCA_NDH002","QOF_PCA_SMOK002","QOF_PCA_SMOK004","QOF_PCA_SMOK005","QOF_PCA_STIA007","QOF_PCA_STIA014","QOF_PCA_STIA015","QOF_PCA_VI001","QOF_PCA_VI002","QOF_PCA_VI003","QOF_PCA_VI004"
"E87070","CRAWFORD STREET SURGERY","W1H 2HJ","Z9B2Z","NHS West and North London ICB","Y56","London","E01004661","E54000027",527676,181647,51.519323,-0.161199,26,29,27,35,39,37,49,53,51,23,24,24,3468,3681,7149,0.184968541601556,0.0420201134334449,0.0613257771901525,0.588305042436444,0.123380525338402,22203.8232484728,17.7528865877712,0.157438574246267,0.0828667230205692,6.1673405184559,-0.837053677092139,0.30056720202874,21.7960742462666,59.1755419836574,0.263121442659904,0.248476613130459,-0.687413919413919,0.133240490278952,3.7592461256692,3.34970188785573,0.737609185686109,2.18226458157227,258.858129050437,48.0325443786982,56.4426599041984,105.519864750634,0.133240490278952,0.80449661876585,91.1093002254156,91.6563616511693,-0.971185545224007,45.5049797125951,6.05102845872077,8.51176387714849,3.63160045083122,22.9351648351648,57.6511270780502,4.38922231614539,6.95387433079741,27.8632713440406,96.2407538743308,0.464320371935757,0.401019301211609,-0.168090307128769,-0.480713863060017,3.6652235841082,2644.62737728938,5.44850380388842,0.173740772048464,0.0717485207100592,0.175096083403776,32.2097958579882,92.7263739081431,0.831204142011834,2.26046167934629,0.0700662158354466,2.68910960834038,0.15679909833756,1.85420822766977,4.76397576782192,0.00798238370492706,0.0208067940552017,0.0180291769887146,0.0104596751995596,0.0108543960303923,0.00536746490503716,0.00206440957886045,0.025585362071639,0.0310912728951824,0.00186075360521011,0.00275254610514726,0.0604183870079824,0.000550509221029452,0.00798238370492706,0.0383005117072414,0.0524112265467514,0.00146270112140419,0.000825763831544178,0.00123864574731627,0.00335929149488472,0.00509221029452243,10.1333333334,2.1333333334,6.8352,0.8,7242.25,5982.21,986366.77,136.196177983362,164.883340772056,1,1,0.870503597122302,1,1,0.901304594441293,1,1,0.963636363636364,0.953488372093023,0.923076923076923,0.972602739726027,0.671428571428571,0.945945945945946,1,0.821640903686088,0.83596214511041,0.933333333333333,1,1,0.975,1,0.927835051546392,0.96,0.985507246376812,0.971428571428571,0.939393939393939,1,1,1,1,0.840390879478827,0.857142857142857,0.976744186046512,1,1,1,1,1,1,0.933333333333333,0.9860529986053,0.911554921540656,1,1,0.916666666666667,1,0.933333333333333,0.75,0.53125,0.833333333333333,0,0.148936170212766,0.054421768707483,0,0.5,0.340934579439252,0,0,0.276315789473684,0.104166666666667,0.0714285714285714,0.38135593220339,0.345794392523364,0.0512820512820513,0.363636363636364,0.557135334386519,0.34639175257732,0,0.222222222222222,0.3125,0.207920792079208,0.666666666666667,0.442528735632184,0.107142857142857,0.415254237288136,0.186046511627907,0.241379310344828,0.2,0.266666666666667,0.05,0,0.120343839541547,0.0666666666666667,0.0227272727272727,0,0,0,0.0227272727272727,0.024390243902439,0.0227272727272727,0.0890688259109312,0.012396694214876,0.00988700564971751,0,0.235294117647059,0.04,0.0833333333333333,0,0.04,0.0857142857142857,0.172413793103448
"C83611","THE BASSINGHAM SURGERY","LN5 9HF","QJM","NHS Lincolnshire ICB","Y60","Midlands","E01026182","E54000013",491260,359704,53.126724,-0.63761,21,19,20,42,42,42,60,60,60,39,41,40,3715,3537,7252,0.00797238743955249,0.00311640880746401,0.0120659233924631,0.973353228976625,0.00349205138389577,324.207293218636,11.8404713674624,0.121273492479647,0.068986339174831,8.09604539809576,-0.442289499103077,-0.845305919690907,33.6000673382089,17.8304819925486,0.203094245894853,0.0923584931695874,-0.30739105836898,0.14220877604526,70.2452682489306,-3.73625348420036,-0.0855410514695736,-0.720285359459087,203.380709259004,66.4916517179523,32.7880502276804,68.1357803228922,0.14220877604526,0.882533186145991,88.8308727749414,83.9223676003864,-0.0698222712846695,49.6082612115358,3.6368980267697,5.9409272802539,4.42904650200083,6.15105560921761,4.90816889747482,3.3503104732993,2.17554850282876,4.55809300400166,29.7547317510694,0.371125569201049,0.14159569477025,-1.17796784876501,0.318008831240513,0.413012970884504,2150.56440292535,1.99247357527253,0.014020008279288,0.00876459224506692,0.247234165861736,33.7374488753967,19.7408083344832,0.289564095487788,0.172441975990065,0.0201517869463226,0.550558851938733,0.0547481716572375,1.39326479922727,2.01685387056713,0.0221532383236913,0.0757164404223228,0.0372513052067165,0.0261041343304642,0.0381818181818182,0.0118526880203189,0.00705517144066601,0.101090909090909,0.0621650589496249,0.00636363636363636,0.00634965429659941,0.127275292789615,0.00959503315930577,0.00578524058134613,0.0783636363636364,0.0963636363636364,0.00285408490902604,0.00239875828982644,0.00804289544235925,0.00842844600526778,0.0129815154508255,26.3466666666,2.8266666666,6.3466666668,4.48,7026.5,7207.12,2201641.31,313.333994164947,305.48142808778,1,0.973913043478261,0.798365122615804,0.921875,0.914285714285714,0.903474903474903,0.972972972972973,0.942857142857143,0.971751412429379,0.84297520661157,0.92,0.976377952755906,0.69758064516129,0.921875,1,0.766014234875445,0.775964391691395,0.883720930232558,0,0.973684210526316,0.94,1,0.842342342342342,0.953488372093023,0.970588235294118,1,0.855513307984791,1,1,1,1,0.8288,0.869047619047619,0.791666666666667,1,1,0.96875,1,0.96,0.666666666666667,0.973429951690821,0.909560723514212,0.918454935622318,0.96969696969697,0.982142857142857,0.833333333333333,0.923076923076923,1,0.841463414634146,0.86046511627907,0.979591836734694,0.126984126984127,0.0650406504065041,0.268924302788845,0.072463768115942,0.3,0.0416281221091582,0.0263157894736842,0.0789473684210526,0.0432432432432432,0.047244094488189,0.137931034482759,0.20125786163522,0.0570342205323194,0.238095238095238,0.833333333333333,0.020052310374891,0.00736377025036819,0.14,0.571428571428571,0.173913043478261,0.281609195402299,0.103448275862069,0.25503355704698,0.14,0.298969072164948,0.156862745098039,0.11744966442953,0.0714285714285714,0.0714285714285714,0.355555555555556,0.111111111111111,0.133148404993065,0.0718232044198895,0.333333333333333,0.166666666666667,0.111111111111111,0.111111111111111,0.25,0.193548387096774,0,0.0394431554524362,0.00959692898272553,0.00851063829787234,0.0149253731343284,0.0819672131147541,0.142857142857143,0.103448275862069,0,0.0120481927710843,0.0114942528735632,0.0392156862745098
"M86033","WILLENHAL OAK MEDICAL CENTRE","CV3 3DP","QWU","NHS Coventry and Warwickshire ICB","Y60","Midlands","E01009540","E54000018",436634,276909,52.389005,-1.463121,19.25,18,19,37,36,36,56,54,55,36.75,36,36,2422,2254,4676,0.0993258430827054,0.118987479268333,0.0334744993140607,0.729705295902261,0.0185068824326395,5443.61098872341,37.862352903364,0.371852796228841,0.230779730019284,35.5223964002571,1.09515770302121,0.621357188772231,23.288301049925,15.7642901221341,0.514925433897579,0.289151917720163,0.671300192843368,0.313241268480823,31.7757895864581,1.88301435611742,-0.178398542961217,0.0156578101564174,686.701307049496,220.22176987358,91.9712877651596,264.575744589672,0.313241268480823,0.899153631883437,154.561790014999,162.488436897364,0.595611527748018,77.8524707520891,10.4439468609385,15.0902935504607,14.5170773516177,16.4601028497964,16.5107563745447,10.3027426612385,8.41238482965502,7.84608956503107,68.2242104135419,0.673988643668309,0.529686522391258,0.778179130062138,0.234669380758517,1.6908935076066,1506.71865052496,5.49640539961431,0.0907115920291408,0.0621544889650739,0.131500107135205,32.5836181701307,35.1700096421684,0.313776515963145,0.451332976215985,0.0318641525605314,1.11233769016499,0.079389329333619,1.46010713520463,2.68009427898007,0.0186575654152446,0.0744447156455943,0.0302616609783845,0.0245733788395904,0.0616621983914209,0.0386803185437998,0.0100113765642776,0.224903187369675,0.108218777420298,0.011915400655347,0.0147895335608646,0.205233219567691,0.0100113765642776,0.0154721274175199,0.126601131963062,0.34524873398868,0.029186935371786,0.00750853242320819,0.00341296928327645,0.00948275862068966,0.0207053469852105,10.1066666666,1.0133333334,13.0133333332,1.52,4386,4495.71,749026.34,170.776639306886,166.609131816776,1,1,0.813793103448276,0.923076923076923,0.866666666666667,0.919742237844171,1,0.909090909090909,1,0.827160493827161,0.916666666666667,0.961111111111111,0.473053892215569,0.954545454545455,0.92,0.822981366459627,0.838487972508591,0.85,0.8,1,0.952569169960474,0.958333333333333,0.751111111111111,0.925373134328358,0.918518518518519,0.939655172413793,0.795180722891566,1,1,0.918032786885246,0.935483870967742,0.773668639053254,0.831858407079646,0.928571428571429,0.944444444444444,0.946428571428571,0.938775510204082,0.914893617021277,0.916666666666667,0.795918367346939,0.977961432506887,0.958226768968457,0.962288686605982,0.977695167286245,0.983050847457627,0.8125,0.884615384615385,0.975609756097561,0.981481481481482,0.94,0.923076923076923,0.0689655172413793,0.121621621621622,0.524590163934426,0.133333333333333,0.318181818181818,0.00350262697022767,0,0.214285714285714,0.0648148148148148,0.0357142857142857,0,0.20704845814978,0.152284263959391,0.223529411764706,0.537037037037037,0.196004993757803,0.215633423180593,0.0909090909090909,0.12280701754386,0.2,0.314363143631436,0.414634146341463,0.239864864864865,0.0945945945945946,0.245810055865922,0.0793650793650794,0.158783783783784,0.122448979591837,0.122448979591837,0.0615384615384615,0.03125,0.138853503184713,0.0341880341880342,0.363636363636364,0.181818181818182,0.151515151515152,0.257575757575758,0.287878787878788,0.333333333333333,0.257575757575758,0.145882352941176,0.0608486789431545,0.00259403372243839,0.0110294117647059,0.157142857142857,0.0153846153846154,0,0.0888888888888889,0.129032258064516,0.0909090909090909,0.235294117647059
"M85028","LORDSWOOD HOUSE GROUP MEDICAL PRACTICE","B17 9DB","QHL","NHS Birmingham and Solihull ICB","Y60","Midlands","E01009072","E54000055",402732,284568,52.459069,-1.961215,21,19,20,39,39,39,58,57,57,37,38,37,12619,12346,24965,0.193310847207693,0.100464017557196,0.0604161608132913,0.59464553370662,0.0511634407151992,5706.86610285978,25.5861780486827,0.28657356538477,0.174749609014717,17.3935268877571,0.330173637566668,0.405159521995428,14.6600564221839,25.0607788827846,0.384066768256005,0.240092272526767,-0.521753819625456,0.229910775153387,25.4823278662229,0.485322572883667,0.247064963708546,0.123327745919718,493.195252035129,151.582788627341,79.0351686249348,182.81429201588,0.229910775153387,0.858551429602599,121.559291454465,118.647687733087,-0.0718791354212616,67.4939260536552,8.83514456430204,12.0939848418013,11.0737618799374,22.8089545655051,20.57176083731,7.20397401451658,7.55225167421903,4.77584713477964,74.5176721337771,0.684382283354052,0.531925091229899,0.831572482656294,-0.800061274411517,2.29219352768978,1574.43002903316,3.62677078237158,0.0725677106307896,0.055110839315074,0.175085094437984,36.8615806231704,29.0283657617195,0.289628784537033,0.516866864498536,0.0501579981553515,1.3617744716686,0.108357861811766,1.45560372137787,2.97633797168866,0.019800796812749,0.0620442625047972,0.0349402390438247,0.02800796812749,0.0439526505404014,0.0137848605577689,0.00422310756972112,0.0999485331960885,0.0784998481627695,0.00684508492022645,0.00649402390438247,0.137808764940239,0.00737051792828685,0.011593625498008,0.0969634585692229,0.0827071538857437,0.0261660978384528,0.00386454183266932,0.00314741035856574,0.00721070167586653,0.0152191235059761,52.96,15.7599999998,32.6400000004,6.48,24976,24871.94,4107172.6,164.444770980141,165.132780153056,0.925170068027211,0.982051282051282,0.74878640776699,0.923076923076923,0.92,0.90155965161029,0.967741935483871,0.920634920634921,0.980882352941176,0.826359832635983,0.881516587677725,0.961067853170189,0.554545454545455,0.909433962264151,0.973684210526316,0.801291046870615,0.80628860190904,0.8,0.197278911564626,0.987654320987654,0.727941176470588,0.967741935483871,0.741147741147741,0.930147058823529,0.932896890343699,0.947126436781609,0.840952380952381,0.968421052631579,0.968421052631579,0.910828025477707,0.979166666666667,0.799375835934017,0.817345597897503,0.970802919708029,0.978494623655914,0.966292134831461,0.966292134831461,0.964285714285714,0.956521739130435,0.74,0.938471940500338,0.951842393287122,0.904948939512962,0.96423658872077,0.995283018867924,0.81447963800905,0.899280575539568,0.946188340807175,0.892523364485981,0.813114754098361,0.924657534246575,0.069620253164557,0.0510948905109489,0.433676975945017,0.161290322580645,0.545454545454545,0.0591710338256313,0,0,0.0327169274537696,0.0244897959183673,0.00938967136150235,0.226333907056799,0.152215799614644,0.234104046242775,0.669565217391304,0.193891402714932,0.109945027486257,0.0566037735849057,0.289855072463768,0.283185840707965,0.210322580645161,0.659340659340659,0.329238329238329,0.175757575757576,0.225602027883397,0.0993788819875776,0.14004914004914,0.188034188034188,0.188034188034188,0.0368098159509202,0.142857142857143,0.160239610632722,0.0342639593908629,0.429166666666667,0.225,0.258333333333333,0.258333333333333,0.3,0.323529411764706,0.166666666666667,0.214968152866242,0.039593552908199,0.0104935872522347,0.0162381596752368,0.0493273542600897,0.0555555555555556,0.0608108108108108,0.0550847457627119,0.0815450643776824,0.0785498489425982,0.0875
"D83045","LAKENHEATH SURGERY","IP27 9EP","T6Y0W","NHS Norfolk and Suffolk ICB","Y61","East of England","E01029942","E54000023",571726,282320,52.411943,0.523423,26,26,26,47,47,47,64,65,65,38,39,39,2813,2717,5530,0.0165832925947916,0.0279409932739886,0.040356910149241,0.893366734539579,0.0217520694424002,477.871826705639,18.5676039066739,0.125844637366612,0.0763917525773196,33.8133112678604,-0.395730692711159,-0.80157442575511,40.5089041417978,28.7542669560499,0.244324651835775,0.115824199674444,0.57734997287032,0.324247060951347,65.6282342195695,0.87618267317779,0.616322662325918,-0.77470066919877,198.888587448001,53.7556520166395,48.4174353409296,76.7806113221197,0.324247060951347,0.933677518538615,92.3097442575511,81.2783691445108,-0.214016096943389,52.799596129499,3.94720564297341,4.6906673901248,3.74543317055525,6.04208717670465,6.10788569361548,2.73190450352686,3.20473865075059,3.50081389039609,34.3717657804305,0.499040513655272,0.27714451076144,-0.245284499909568,1.38214668113583,0.918806474950262,2224.44398480738,2.47021703743896,0.0278035811177428,0.0148017724724182,0.341716223548562,42.1240824742268,12.1587954422138,0.238455236028215,0.221415084102008,0.0200198950985712,0.524935793090975,0.0600325556158437,1.37862723819859,1.98055706275999,0.0338522809558291,0.0753529187333079,0.0465242577842143,0.0311368573497466,0.0323638749179969,0.0264301230992035,0.00506879073135409,0.0984036737371528,0.0949599826952196,0.00656024491581019,0.0108616944243302,0.182476466328747,0.00452570601013758,0.00506879073135409,0.0767548655149792,0.206429040017494,0.00195160031225605,0.00362056480811007,0.00235336712527154,0.00918214819560111,0.0229905865314989,9.813333333,5.3333333332,5.0666666666,2.1333333332,5508.5,5654.97,1101971.28,200.04924752655,194.867749961538,0.955223880597015,0.954545454545455,0.865625,1,0.875,0.907155322862129,1,1,0.975757575757576,0.862385321100917,0.893617021276596,0.931914893617021,0.622568093385214,0.945736434108527,1,0.989708404802744,0.997596153846154,0.875,0.9,1,0.994397759103641,0.933333333333333,0.56547619047619,0.85,0.854771784232365,0.970588235294118,0.780701754385965,1,0.978260869565217,0.9375,1,0.743262411347518,0.876237623762376,1,1,1,1,1,1,0.909090909090909,0.97196261682243,0.983960518198643,0.962797619047619,0.980392156862745,1,0.816901408450704,0.833333333333333,1,0.977272727272727,0.934782608695652,0.891304347826087,0.0218978102189781,0.0552147239263804,0.189873417721519,0.0227272727272727,0.578947368421053,0.00382475660639777,0,0,0.0406976744186047,0.0840336134453782,0.113207547169811,0.148550724637681,0.113793103448276,0.116438356164384,0.941176470588235,0.286413708690331,0.275261324041812,0.142857142857143,0.285714285714286,0.0909090909090909,0.186788154897494,0.464285714285714,0.142857142857143,0.148936170212766,0.148409893992933,0.120689655172414,0.127551020408163,0.0625,0.0416666666666667,0.2,0.15,0.112090680100756,0.0560747663551402,0.333333333333333,0,0.0833333333333333,0.166666666666667,0,0,0.0833333333333333,0.0854700854700855,0.00674019607843137,0.0103092783505155,0.00970873786407767,0.0888888888888889,0.123456790123457,0.0869565217391304,0.0263157894736842,0.0222222222222222,0.0612244897959184,0.0612244897959184
"B83009","SUNNYBANK & COWGILL MEDICAL PRACTICE","BD12 9NG","QWO","NHS West Yorkshire ICB","Y63","North East and Yorkshire","E01010872","E54000054",415401,426862,53.737934,-1.768001,20,20,20,40,40,40,61,60,60,41,40,40,8251,7646,15897,0.120191632724237,0.013300183615161,0.0273613603754081,0.82943337966723,0.00971344361796384,3092.24779761457,31.0488784064447,0.291791050412235,0.182319151614324,33.3912931587891,0.611676694568569,0.879241110202027,17.4061669079237,27.0318459311473,0.433056265340802,0.197738875951916,0.551570205802757,0.302810434892064,33.3478855182831,0.0684719617345333,0.347801246145132,0.0315635974573604,495.87104285984,161.87928755743,72.6351563975077,185.832022153691,0.302810434892064,0.913453710113915,124.647254326893,131.602283781232,0.393846308767072,68.4172835924224,11.294065076468,19.5996034992762,20.377934420039,17.2901252438794,15.232217257222,10.9020265592548,12.8626408206936,8.1887595191642,66.6521144817169,0.481532695575555,0.22555421990056,-0.399107055195418,0.252772547045126,1.53857838756372,1844.55343180817,2.74025432689282,0.0530815658631758,0.0303608785952546,0.166239662659702,37.1441172509283,33.5230166152684,0.343535968279942,0.395985902196488,0.0625778840707408,1.18682421801246,0.101104537730505,1.40771225376046,2.75946063314243,0.0219919110212336,0.0743374706474337,0.0369059656218402,0.0317239635995955,0.0716950527169505,0.030396865520728,0.00827856420626896,0.151662611516626,0.103950931973873,0.00884022708840227,0.011185540950455,0.178083923154702,0.0073938321536906,0.0101744186046512,0.165612327656123,0.211111111111111,0.0235217249264946,0.00827856420626896,0.00789939332659252,0.00876369327073552,0.0207280080889788,43.7200000002,10.1866666666,20.8010666664,9.9733333332,15853.25,16979.55,3298772.64,208.081790169208,194.279155808016,0.976047904191617,0.914590747330961,0.759280089988751,0.91,0.846153846153846,0.904720532869968,0.923076923076923,0.708333333333333,1,0.897435897435897,0.869565217391304,0.97051597051597,0.70306258322237,0.9475,0.41025641025641,0.825830879259571,0.852707006369427,0.909836065573771,1,0.986666666666667,0.92379835873388,0.973451327433628,0.752997601918465,0.947826086956522,0.925,0.997455470737914,0.921680993314231,0.926829268292683,0.941176470588235,0.962962962962963,0.9,0.838288288288288,0.900191938579655,0.963636363636364,1,1,1,1,1,0.869230769230769,0.951775304716481,0.951504265828469,0.97991452991453,0.802197802197802,1,0.805970149253731,0.939130434782609,0.938775510204082,0.889655172413793,0.908536585365854,0.989795918367347,0,0.0209059233449477,0.197653429602888,0.242424242424242,0.113636363636364,0.00604490500863558,0,0.0204081632653061,0.099601593625498,0.025,0.028169014084507,0.190854870775348,0.11438679245283,0.168399168399168,0.666666666666667,0.0480576692030437,0.0542168674698795,0.0687022900763359,0.148148148148148,0.137931034482759,0.346360153256705,0.0583333333333333,0.281034482758621,0.206896551724138,0.233038348082596,0.145652173913043,0.0974137931034483,0.0955882352941176,0.125,0.0847457627118644,0.111111111111111,0.0280210157618214,0.0243445692883895,0.16030534351145,0.0534351145038168,0.083969465648855,0.0916030534351145,0.114503816793893,0.122641509433962,0.00763358778625954,0.0759059745347698,0.00580357142857143,0.00467886005954913,0.00817438692098093,0.102325581395349,0.0336538461538462,0.0416666666666667,0.02,0.0202702702702703,0.0179640718562874,0.140350877192982
